id,grid
12561681,CP63
12561755,CO51
12562075,CD85
12563738,CS50
12564287,DU17
12566262,CG66
12566957,CV91
12567631,CS93
12567868,CJ76
12567993,CZ87
12568401,CE73
12568741,CF75
12581875,CJ100
12582348,DB61
12583907,CV51
12584072,BJ115
12585015,CN67
12585126,CD75
12587017,CK56
12587102,CP82
12587698,DC92
12590077,CH99
12590964,CN93
12591059,CP103
12592427,EH78
12593389,CP51
12594614,CU42
12598128,CP51
12598446,CO51
12600198,CY63
12600583,CR57
12600938,CT50
12601401,CY64
12601807,CT50
12601900,CV97
12602212,DB92
12602408,CV90
12604187,CN68
12606349,CU55
12606676,CP101
12609695,DB65
12611122,CL92
12619450,CL111
12621050,CR46
12622115,CH65
12622845,DA71
12623332,CL95
12624890,CU47
12625113,CR42
12625717,CO105
12625934,CS40
12626567,CY90
12626663,CU47
12628500,DL68
12629865,CT92
12630337,CH82
12630697,CP89
12630799,DD85
12641611,CK96
12642845,CH101
12643171,CS81
12643924,CP104
12644989,CN53
12645495,DP65
12645769,CV43
12648471,CG100
12649685,CQ76
12650830,CU90
12650991,CS89
12651245,CQ92
12652765,CH69
12652786,CS89
12652833,CF76
12652939,DA87
12652964,CR94
12653674,CT44
12655465,CG79
12655523,DD89
12655931,CX60
12656371,CT83
12656785,CR81
12657039,CQ83
12657527,CV99
12657888,CO50
12658099,CF71
12664893,CU47
12665113,CH94
12666669,CR57
12669490,CY106
12669603,CR101
12670809,CO82
12670883,CW90
12671359,CL56
12672036,CI62
12674423,CP103
12674934,CG64
12675052,CJ73
12675481,CW51
12676400,DA63
12676434,CS58
12679172,CQ46
12679291,CH65
12680171,DU80
12681206,CY73
12681210,CU97
12681730,CD72
12681868,CY62
12683452,CV95
12684235,CZ28
12684394,CU42
12684755,CE80
12685482,CR41
12685533,CV95
12686241,CS89
12687169,CK96
12693458,CT83
12696421,CO65
12698900,CQ81
12699413,CU82
12700609,CN52
12702755,CH83
12703851,CP92
12704159,CA84
12705155,CG97
12705303,CR60
12705519,CU39
12708671,CG64
12710376,DJ69
12710904,CR63
12711153,DZ69
12711232,CS41
12711351,EA70
12713090,CC75
12713289,CA110
12713863,DJ70
12713950,CP45
12713995,DJ69
12714891,CT57
12720048,CZ91
12723066,CJ69
12725523,CR84
12726907,CS82
12727438,CS85
12727779,CX86
12728514,CT42
12730083,DW87
12730434,CQ91
12730600,CR85
12731689,CJ72
12732671,CW114
12733430,CR81
12733742,CR41
12734487,CS42
12734936,CW89
12735625,DA27
12735969,CX90
12735986,DC65
12736761,CS40
12737192,CV42
12737335,CU38
12737660,CV85
12737915,CV82
12738047,CO51
12738346,DA64
12738473,CS58
12738790,CJ77
12740226,CP82
12740726,CT83
12744759,CR97
12747434,CZ91
12747935,CZ91
12749145,CN83
12749156,CW33
12751037,CI75
12751471,DB25
12752736,CN51
12753144,CO109
12753434,CG66
12754199,ES73
12755138,CC85
12755571,CL68
12757980,CI76
12758216,CL56
12759453,EZ91
12760088,CQ49
12761910,DN73
12762497,CR104
12763008,CY73
12763385,CP92
12763721,DA102
12764005,CZ88
12764378,CS95
12764482,CF66
12765391,CO83
12765858,CO51
12772942,CS84
12772993,CF69
12774144,DD59
12774249,CT43
12774885,DQ18
12774975,CQ44
12775106,CT70
12776694,CK78
12778383,CU85
12778678,CN65
12780475,DA66
12780595,CJ63
12780993,CV35
12781270,DU27
12782370,CH65
12783632,DJ72
12786165,CF69
12788962,CR51
12791778,CT83
12792132,CJ74
12793649,CZ41
12794520,CV35
12794791,CU36
12795006,CQ61
12795109,CS84
12795290,CK80
12795851,CV86
12796602,DC90
12796750,CQ78
12797047,CJ79
12797684,CO51
12797920,CP51
12798141,CP46
12804309,CO93
12804693,CI77
12805625,CI80
12806016,CP108
12806177,CT38
12806356,CQ71
12806940,CV93
12807447,CJ100
12810131,CG90
12810210,CR81
12810452,CE83
12811459,CH64
12812370,CG66
12812504,CR43
12812544,CR59
12812577,CI64
12812618,CO82
12812630,EJ90
12813050,CJ74
12813068,CZ92
12813206,CC105
12814195,CU81
12814578,CK102
12814685,CP93
12814717,CW32
12814991,DE60
12814997,CQ94
12815139,CO95
12821417,CJ76
12823429,CT84
12825700,CE72
12826965,EA67
12827123,CJ99
12827146,DB64
12827921,CI80
12828338,CU41
12829063,CM94
12830516,CU79
12830905,CJ77
12831088,CJ58
12831310,CL79
12832062,EE127
12832227,CO49
12832371,CP61
12832899,CP64
12833187,CO64
12834317,CG88
12834386,CP104
12834748,CK91
12835123,CQ83
12835664,CX99
12836932,CO49
12844709,CV82
12845862,CQ58
12845943,DB60
12846033,CC75
12846048,CK98
12846229,DB65
12846584,CQ75
12847429,CH65
12847720,CL56
12847902,DA39
12848383,CK104
12850186,CB83
12850887,DI98
12850911,CD80
12851015,CN66
12851100,DC61
12851307,CR83
12851607,CN50
12852083,CI93
12852935,CH64
12853281,CM67
12853330,CV43
12854022,CY90
12854724,CE72
12854734,CE72
12855469,CR57
12855923,CS42
12856181,CD76
12856529,CK64
12856720,CU68
12856992,CY73
12862929,CK70
12863594,CT97
12863815,CD75
12864095,CJ92
12864193,CL59
12864784,CD77
12864971,DD58
12865332,CP50
12865981,CL68
12867918,CQ62
12867950,DC57
12868264,CX92
12869174,CQ109
12869561,CE73
12869567,CF68
12869662,CQ81
12869679,CR83
12869930,CF64
12870344,CL68
12871039,CG63
12871310,DB92
12871708,CV30
12872882,CS85
12873159,CH69
12873930,CK56
12874443,CR80
12874666,CP81
12874869,CF74
12876883,CF109
12881611,CS77
12881712,CM69
12882914,CJ73
12883073,CI78
12884594,CE73
12885249,DC92
12885472,DF85
12885921,CG71
12886345,CD76
12886380,CR59
12887457,CM66
12888052,CI65
12888849,CI71
12891996,CF71
12892861,CO91
12895146,CR49
12897133,CH64
12897616,CN50
12897713,CF69
12897946,CQ104
12898943,CP99
12898987,CI99
12899112,CU56
12900284,DJ72
12901480,CY87
12902256,CH82
12902467,CK77
12902686,BU117
12903772,CM54
12904061,CT56
12904840,BW112
12905314,CU36
12905446,CI100
12911110,CM56
12912510,CQ81
12913007,CO93
12914082,CD79
12914239,BH110
12914669,CU48
12914726,CD76
12914749,CS43
12915038,CW102
12915074,CR81
12915928,CX99
12916073,DM98
12916138,CT52
12916189,CF101
12916646,CG66
12916955,CS94
12917057,CI79
12917422,CQ43
12917834,CF65
12924969,DA92
12926448,CO84
12926849,CS78
12927770,CQ72
12929852,CT42
12932186,CS46
12932670,DZ69
12933540,DN39
12936207,CW91
12941015,CJ77
12941306,CO96
12941586,CM53
12945400,CS83
12947454,CL57
12947660,CI77
12947670,CK72
12949605,CW92
12949840,DB91
12949937,CG80
12950979,DA26
12950997,DA91
12951215,CE64
12951417,DA91
12953106,CJ86
12953234,CG64
12953717,CJ104
12953757,CX86
12953862,CV92
12953867,CZ86
12954148,CP50
12954498,CG71
12955262,CR44
12955281,CU87
12955346,CF90
12955402,CT79
12955453,CQ63
12955454,CS40
12955940,DG31
12955943,CS84
12956122,CJ58
12956315,DA60
12958663,CA84
12962482,CZ86
12962798,CJ77
12963341,CH78
12964477,BZ110
12964763,CF63
12965288,CW63
12965883,CV33
12966225,AW134
12966504,CQ80
12966707,CO51
12966771,CI64
12966974,CF73
12967227,CM56
12969014,CJ57
12969574,CO81
12970866,CO104
12971882,CO90
12972040,CK69
12972292,DH80
12972320,CN50
12972533,CH81
12972783,DI79
12973288,DH79
12973353,DZ85
12973363,CO96
12973819,CP104
12973878,CF106
12973927,CU87
12974423,CZ87
12979100,CD84
12981106,CP90
12983699,CS60
12983995,CO50
12984506,DD92
12984535,CK104
12984848,CR74
12984851,CG80
12985547,CQ61
12986700,CQ79
12986728,CR42
12987298,CJ101
12987983,DD86
12988054,DC86
12988898,DK29
12989612,CG70
12989767,CD70
12990051,CH65
12990172,CP45
12990232,DF90
12990502,DA61
12990578,CG67
12990587,CX99
12990926,DA62
12995569,CI62
12999167,CH79
12999396,CB96
13000007,CG91
13000020,CJ80
13000257,CP81
13000483,CP95
13000527,CG83
13000571,CG75
13001082,CT54
13003338,CJ71
13004741,CW34
13004961,CT49
13004967,CT49
13004996,EE127
13006002,CN89
13006794,CO51
13007629,CF82
13007839,CU99
13007925,CS107
13009244,CE73
13013882,CU84
13014556,CR97
13015322,CF82
13016082,CR55
13016230,CN109
13016389,CG74
13016411,CC85
13016417,CK72
13017016,CD78
13017140,CP45
13018125,CE71
13018127,CO84
13018248,CP84
13018811,CT43
13019053,CH77
13019333,CL64
13019720,CL68
13019851,CN89
13020422,CP82
13023771,CR103
13025960,CQ91
13026702,CH80
13027365,DG86
13027960,CQ104
13028533,CL68
13030999,CB85
13031184,CH100
13031383,CT84
13031826,CQ96
13031854,CR97
13032261,CL68
13033170,CS83
13033376,CP104
13037692,CG65
13039122,CY89
13039351,CL92
13039849,DB70
13040171,CJ77
13040221,CF70
13040618,DD91
13040683,DF61
13042051,CT81
13042637,DB70
13042752,DT89
13043208,CC85
13043314,CR84
13043724,DB90
13044519,CQ75
13044589,CI100
13044668,CI71
13044689,CD70
13044815,CA84
13044964,CR59
13044996,CQ109
13045196,DC92
13045257,CS58
13045435,CS58
13045531,CR58
13045629,CR59
13046279,CU37
13047594,CU80
13052968,CL92
13055236,CK70
13055856,CQ96
13056210,DA91
13057103,BW112
13058232,CE71
13058423,CK102
13058496,CV96
13058729,DA99
13058888,CT45
13059537,CC86
13059631,CX90
13059872,CF78
13061064,CR59
13061422,CU79
13062471,CT39
13062975,CE70
13063023,DC64
13063360,DB62
13064336,CU84
13064382,CH77
13064386,DA92
13064443,CG90
13064717,CN65
13064913,CK92
13065032,DB70
13065347,DF94
13065356,CE74
13065655,CX62
13065949,CI76
13066577,CQ75
13067176,CC73
13070577,CU80
13072490,CQ76
13073569,CC81
13073701,DS69
13075158,CE82
13075169,CR60
13076592,CW90
13076852,CQ91
13076887,CM68
13077215,CJ73
13077301,CC81
13077317,CI71
13077370,DM73
13077988,CI71
13078166,CE73
13078201,CB85
13079614,CA84
13079618,CL91
13080002,CQ91
13080685,CL71
13081306,CG63
13082571,DA98
13082588,CP61
13082600,CM67
13082957,DS71
13083020,CR93
13083030,CY26
13083221,CU101
13083638,CQ77
13083988,CQ75
13084004,CO107
13084019,CI69
13084346,CK98
13090558,DB71
13091309,CJ65
13091684,CJ69
13091737,CF79
13092405,CN66
13092482,CE64
13092522,CR97
13092604,CI65
13093161,CD70
13093381,CC70
13093642,CG66
13094020,CI92
13094250,CG95
13094329,CM55
13094690,CW88
13096146,CR97
13097050,CQ55
13098452,CV32
13098627,CF64
13098701,EJ97
13098705,CT44
13098805,CQ63
13099377,CU40
13099447,CH64
13099742,CH99
13100152,DB63
13100277,DF68
13100305,CP96
13100373,CH74
13100726,CV48
13101260,CJ78
13101616,CP65
13101855,CZ118
13102116,CJ90
13102409,CB84
13105778,CX64
13107627,CR131
13108073,CO65
13108191,CG71
13108192,CG71
13108345,CG71
13108573,CG68
13109268,DD91
13109326,CM97
13109817,CT93
13109933,CI90
13109949,CR89
13111578,CY92
13112297,CE77
13112311,BZ83
13112601,CR89
13112855,CI74
13112895,BZ109
13113038,CU46
13113202,DM73
13113422,CJ58
13113626,CK66
13113906,CI98
13114019,CD70
13114072,CJ64
13114237,CQ78
13114437,CO110
13114443,CJ78
13114542,CT40
13115616,DC59
13115864,CD71
13116397,CK77
13116481,CN96
13117094,CS52
13117160,CW34
13117282,DD38
13117480,CO97
13121809,CQ82
13122135,CS77
13122318,CY88
13122932,CJ78
13123232,CE65
13123883,CC84
13124637,CN52
13124724,CV93
13125150,CC76
13125243,EL92
13125552,CX86
13126457,CS72
13126582,CI63
13127582,DC61
13127711,CU49
13128747,CY93
13128861,CN93
13128992,CR58
13129120,CS52
13129533,CR44
13129607,CH77
13129664,CO82
13130036,CR59
13130313,CG63
13130332,CQ83
13130565,CU97
13130744,DQ20
13134161,CI94
13135097,CQ82
13135589,BW117
13135822,CG64
13135904,CH66
13136376,CX52
13136536,EP125
13136912,CN133
13137538,CZ70
13137970,DA87
13139462,CS108
13139565,CT79
13139850,CZ90
13140220,CS60
13140940,CW87
13141460,CY62
13142258,DF71
13145377,CD74
13148370,CM93
13149690,CR51
13150529,DD92
13151072,CH65
13151075,CY61
13152876,CR83
13152955,CE76
13153265,CJ98
13153395,CQ97
13153768,CM92
13153856,CS83
13153886,CU94
13154343,CG65
13155196,CM89
13155269,CJ98
13155478,CT59
13156126,CP51
13156351,CO50
13156625,CN96
13156842,DT89
13156881,CT42
13156982,CR75
13156998,CK64
13157014,CQ132
13157147,CT90
13157343,CY27
13162066,CE69
13162150,DE71
13163474,CL53
13163670,CR97
13164204,CZ87
13164373,CW31
13164444,CR83
13164658,CC81
13164770,DB91
13165250,DB26
13165301,DT80
13165500,CS83
13166383,CB76
13166495,CI77
13167017,CH73
13167453,DM69
13167611,DB60
13167621,CO52
13168302,CJ92
13168677,CM93
13169181,CY63
13169559,CG63
13169806,CD70
13170049,CX26
13170106,CH79
13170159,CR131
13170687,EO60
13170825,CS93
13170860,CM68
13171614,CM127
13171703,CJ69
13171746,CJ72
13173176,CT43
13173263,CH73
13173415,CI65
13174320,CP61
13174433,CD73
13174455,DA91
13175725,CZ103
13175743,CX30
13176134,CN50
13182093,CR92
13182297,CZ86
13182531,CU31
13183047,CG93
13183672,CI77
13183816,DC91
13183826,CG122
13184355,DC90
13184939,CH76
13186007,CW62
13186374,CJ105
13186395,DC90
13186447,CV31
13186655,CQ50
13186721,CJ70
13186741,CE73
13186804,CJ69
13187991,CD76
13188543,CP108
13188552,DH84
13188622,CJ70
13188839,CK70
13189500,CE76
13190121,CI63
13191433,CY66
13192097,CN94
13192217,DA88
13192379,CX31
13192876,CW39
13192944,CA113
13192965,CH79
13193534,CY29
13199140,CR59
13201181,CP82
13201687,CH63
13202374,CU82
13202401,CK67
13202799,DB60
13203601,CU52
13204229,CB84
13205376,CX32
13205892,CG83
13206869,CZ93
13207158,CQ104
13207484,CJ89
13207548,CV32
13207586,CR61
13208233,DB64
13208365,DA84
13208373,CJ74
13208685,CH64
13208952,CO60
13209317,EY102
13209380,CC82
13209482,CI77
13209493,CI98
13209514,CC86
13209699,DC59
13210016,CD82
13213869,CU34
13215481,CU81
13215733,CK73
13215920,CH118
13216067,CP83
13216246,CS79
13216357,CU40
13217170,CR92
13217241,CF78
13217609,CT47
13217755,CO50
13217991,CQ93
13218512,CR96
13219269,CS104
13220375,CF79
13220720,CU81
13221331,CF88
13221528,CI64
13221788,DJ97
13222140,BH111
13222669,DA74
13222964,CS46
13223445,CJ61
13223949,CS93
13225764,CR41
13225970,CN50
13230556,CO65
13230807,BY111
13231183,CP65
13231399,CU48
13231566,CC83
13231678,CJ78
13231961,CQ103
13232690,CY92
13232917,CQ97
13232952,DN70
13233113,CI64
13233830,CQ101
13233856,CM52
13234352,CP64
13234446,CU77
13234457,CP93
13235417,CD78
13235840,CK59
13235951,CW46
13236148,CU93
13236366,CK56
13237057,DJ97
13237190,CQ62
13237828,CY88
13238211,CE75
13238321,CS40
13238778,CY86
13239181,DD86
13239693,CR75
13240737,CG64
13243615,CV132
13243946,CR50
13244254,CR48
13245033,DM74
13245721,CD74
13245726,CR48
13246042,CZ88
13246278,CH83
13246804,CN65
13246949,CT83
13248480,CS58
13248565,DI35
13248583,CR50
13248742,CS64
13248968,CX89
13249407,CU97
13249656,CS94
13250303,CP89
13250484,CE67
13251558,CV43
13252064,CD71
13254260,CR99
13254504,CE69
13254864,CE77
13256322,CQ62
13256651,CO107
13258556,CJ72
13259442,CN49
13260699,CK58
13261498,CI100
13261616,CT59
13261922,CI72
13262082,CH76
13262386,DA93
13262935,CT91
13264012,CG89
13264690,CU41
13265459,CW32
13265710,CV44
13266202,CV85
13270298,CN96
13272022,CS103
13272041,CM68
13273660,CX28
13273903,CD85
13274918,CJ70
13274952,CX86
13275792,CR82
13275896,CV45
13276227,CW45
13276288,CX89
13276320,DB60
13276525,CV45
13276680,CS83
13277919,CX88
13278166,CS79
13278181,CG90
13278654,CJ58
13279036,DD90
13280099,CZ40
13280112,CP82
13280923,CQ49
13281460,CL91
13281809,CT82
13282284,CG91
13282385,CY87
13282553,CN67
13282638,DA88
13282840,CT52
13287347,CG95
13288854,CP88
13289643,CL71
13291508,CJ103
13291548,CQ73
13291853,CD75
13292687,CP84
13292979,CJ99
13292993,CK71
13293325,DG86
13294007,CS60
13294137,DQ22
13294291,CR81
13294325,CR89
13294856,CE81
13294859,CW85
13295331,CN51
13295693,CQ125
13296897,CG64
13297200,CF89
13298512,CP91
13298526,CP76
13299243,CZ65
13299532,DC89
13299818,CJ73
13300059,CQ101
13300113,CM95
13300645,CE81
13303942,DE92
13305621,CR94
13306081,DF109
13306156,DF108
13306254,CG99
13307480,CU37
13308110,DA85
13308276,CP50
13308629,CF82
13309188,CT63
13309259,CR96
13309409,CF79
13309667,CD74
13309763,CF78
13310836,DZ63
13311392,DC94
13311896,CV97
13312914,CW88
13312968,CP75
13313377,CF81
13313576,CH80
13314206,CU36
13314442,CV87
13314752,CX65
13315551,CQ118
13315940,CQ47
13315967,CX47
13316028,CR78
13316545,CR105
13316577,CT59
13316988,CN51
13318239,CS55
13318272,CT85
13324758,CQ96
13325664,CJ77
13325767,CN90
13326584,CO51
13326731,CX47
13327345,CX47
13328254,CH82
13328405,CT42
13329706,EB76
13329860,CY64
13330602,CB85
13330638,DB87
13330683,DB61
13331393,CI65
13332001,CR109
13332334,CU44
13332859,CF88
13333542,CV94
13333699,CK91
13333916,BY110
13335424,DG34
13337150,CP46
13340543,CP64
13341570,CS59
13341820,CE65
13341955,DM68
13342037,CF79
13343144,CZ67
13343199,CP102
13344039,CI90
13346091,CR44
13346113,CV82
13346741,CN53
13347857,CU83
13348000,EC39
13355002,DC110
13355711,CX32
13355757,CI86
13355833,CO80
13356748,CU82
13358067,CT78
13358265,CK59
13358405,CS89
13358660,CO51
13359102,CG76
13359416,CN50
13359578,CD73
13359647,DF29
13359798,DC62
13359877,CQ80
13360068,CS58
13360600,DR79
13361613,CT49
13361785,CN82
13362486,CK98
13369841,CI81
13370053,CP75
13370393,BH122
13371473,CU85
13371633,CP97
13371699,CK102
13372847,CG93
13372860,CY91
13373300,CG91
13373898,CT49
13374115,CS45
13374738,CR50
13375642,DD89
13375898,CZ65
13375936,CR49
13376196,CP64
13376767,CU85
13376886,CU52
13376891,CK91
13376968,CH77
13377443,CO104
13377893,CY89
13378096,CX86
13378177,CS101
13378207,CH102
13378410,CR42
13378438,CT94
13378609,DH69
13378820,DS100
13378919,BZ109
13379269,CX61
13379511,CO92
13379688,CQ50
13380662,CG116
13384425,CP103
13386091,CD118
13386152,CR91
13386360,CJ80
13387453,CV45
13387572,CP65
13388210,CH64
13388285,DB91
13388649,DE64
13388929,CD75
13389082,CJ76
13389177,CM70
13389280,CI64
13389756,CR81
13391063,CR78
13391165,CH77
13392143,DC59
13392392,CH78
13392646,CF94
13392858,CI92
13392941,CB85
13393092,CM68
13394065,CX68
13394404,DB66
13394558,CF80
13394748,DT88
13395084,CN89
13395329,CP50
13395362,CG64
13395513,CE80
13395955,CN96
13396285,CT89
13396969,CG81
13397316,CG64
13397762,CZ72
13397781,CR83
13397786,CT81
13398011,CG78
13398340,CT92
13398348,CP81
13398406,CR81
13398837,CG80
13399051,CH82
13400181,CY88
13404021,DC89
13405322,CR96
13406622,CF71
13407067,DM92
13407328,CO97
13407354,CN68
13407476,CN67
13407615,CU99
13408222,DA104
13408765,CS55
13409920,CX92
13410276,CK57
13410478,CD69
13410813,CX68
13411035,CH64
13411560,CJ58
13411711,CR49
13411759,CJ102
13412231,DE94
13412918,DC23
13413386,CR91
13413420,CW91
13414523,CN50
13415100,CJ71
13415535,CF70
13415850,CL91
13415925,DB39
13415952,CS84
13416582,CJ59
13416840,CI88
13417071,CY93
13417080,CI74
13417267,CH99
13417410,CY101
13417723,DD38
13418942,CS39
13419864,CS56
13422992,CH80
13424027,CN95
13424903,CI81
13424996,DA89
13425518,CE65
13426171,CE64
13426681,CF64
13427044,DA86
13427412,BE112
13427591,CE65
13427658,DC59
13427702,DB60
13427968,CS42
13428478,CY85
13429535,CS83
13429562,CF64
13429591,CK66
13429684,CY87
13430012,CE65
13430210,CI72
13430458,CX48
13430483,CF65
13430794,CE65
13431257,CF65
13431552,CH66
13431664,DD44
13431793,CE64
13431961,CM56
13432015,CF64
13432348,CE65
13432434,CX52
13432549,CF82
13432828,CK58
13433027,EF95
13433684,CW86
13433870,CY86
13434493,DA89
13434959,CP102
13435285,CG66
13435688,CI64
13436088,CJ63
13436132,CL77
13436258,CY43
13436489,BZ109
13437219,CS41
13440481,CM63
13441680,CY27
13442932,CR75
13443640,CM68
13443722,CI64
13443794,DD91
13444490,CH78
13444818,DN73
13444884,CK71
13444902,CV45
13445020,CN82
13445027,CV85
13445935,CR77
13446050,CN50
13446124,CP46
13446580,CI100
13446921,CK105
13449748,DE90
13449844,CK57
13451379,CQ72
13451599,CJ79
13451720,CP51
13451786,CR90
13451943,CY85
13452384,CK77
13452474,CI63
13452799,CR84
13453023,CM51
13453271,CM52
13459473,CO66
13459691,CQ81
13459841,CP83
13460498,CQ91
13460534,CK71
13461123,CS90
13461289,CH70
13461412,CH64
13461718,CO80
13463768,CS108
13464667,CI70
13465546,CG78
13466084,CR42
13466168,CA85
13466302,CI58
13466561,CE83
13466663,CE83
13466842,CX66
13467270,CY74
13467433,CD85
13467511,CJ79
13468421,DY84
13468830,CW88
13473267,CY86
13474455,CT93
13475688,CX91
13476185,CG63
13476685,CD72
13477118,CU84
13477234,CM68
13477342,CU39
13477359,CN48
13478244,CQ80
13479302,CI75
13479511,CQ65
13479649,CU46
13480090,CG123
13480134,DG41
13480162,CP83
13481935,CQ97
13485043,DG84
13485786,CO82
13486680,CU40
13486730,CC77
13487852,CW52
13488308,CJ73
13488659,DE88
13489132,CN83
13489234,CO66
13489789,CY90
13490097,CX31
13490175,DB71
13490372,CI101
13490397,CJ101
13490410,CH61
13491040,CX90
13491064,CR60
13491503,CO104
13491951,CE71
13492036,DD61
13492353,CL54
13492449,CD75
13493430,CL108
13493546,CS105
13494051,CR44
13494095,CC85
13494147,CR44
13494532,CR61
13494825,CS91
13494895,CV51
13494898,CD72
13495012,CC85
13495082,CP84
13495361,CE76
13495558,CD77
13495691,CJ90
13495754,CR75
13496129,CT96
13496176,CW94
13496318,CK95
13496448,CJ80
13497305,CR46
13497362,CJ91
13497388,CI65
13498392,CR46
13502841,CF66
13503251,DD71
13503536,CZ86
13503970,CN95
13505542,DC65
13506168,CJ73
13506967,CE92
13507377,CH99
13507677,DF42
13508285,CR62
13508567,DC28
13508766,CD75
13509110,CI88
13509320,DC84
13510154,CR51
13510347,CP64
13511155,CN90
13511266,CG80
13511347,CE107
13511359,CI79
13511798,CU37
13512636,CT50
13513353,CQ96
13513592,CO49
13513738,CW45
13514115,DA84
13514387,CF70
13514680,CK107
13514745,CK78
13514940,CH101
13515087,DA61
13515865,CU77
13519630,DD87
13520598,CO96
13522613,CQ102
13522873,CE65
13522948,CK58
13523692,CH80
13525308,CL108
13525592,CH60
13525760,DC93
13526348,CT45
13526398,CO65
13526483,CP107
13526638,CD70
13526990,CK100
13527740,CR80
13528101,CR60
13528649,CL53
13529037,CT45
13529498,CY86
13529607,CM69
13529652,BI110
13529753,DB87
13530036,CM92
13530166,CY43
13530588,CT112
13530958,CG92
13531132,CT111
13531199,CL55
13531244,CJ76
13531852,CT111
13532128,CP93
13532253,CR97
13532333,CH78
13532366,CI62
13532633,CQ83
13532647,CF65
13532669,CP47
13532718,CV41
13532767,CH82
13532789,CL77
13532901,CQ110
13533165,CQ49
13533366,CZ88
13536155,CV68
13539571,CU85
13540233,CE77
13540817,CN66
13540829,CY62
13541505,CT82
13542287,CU86
13542521,CI62
13542768,CP66
13542938,CO66
